MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20170704,IL,82.48,17.52,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,IL,86.53,13.47,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,IL,86.53,13.47,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,IL,45.39,54.61,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,IL,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,IL,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,IL,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,IL,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,IL,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,IL,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,IL,89.24,10.76,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,IL,87.57,12.43,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,IL,87.57,12.43,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,IL,62.39,31.56,6.05,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,IL,45.91,37.01,17.07,0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,IL,45.91,37.01,17.07,0.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,IL,45.91,37.01,17.07,0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,IL,45.92,37.01,17.07,0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,IL,48.87,48.24,2.89,0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,IL,49.09,48.02,2.89,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,IL,86.36,10.75,2.89,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,IL,86.36,12.01,1.63,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,IL,86.36,12.01,1.63,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,IL,77.10,18.28,4.62,0.00,0.00,0.00,2017-01-24,2017-01-30,2
20170117,IL,71.69,23.69,4.62,0.00,0.00,0.00,2017-01-17,2017-01-23,2
20170110,IL,65.10,28.37,6.53,0.00,0.00,0.00,2017-01-10,2017-01-16,2
20170103,IL,65.10,28.40,6.50,0.00,0.00,0.00,2017-01-03,2017-01-09,2
20161227,IL,65.10,34.90,0.00,0.00,0.00,0.00,2016-12-27,2017-01-02,2
20161220,IL,58.45,41.40,0.15,0.00,0.00,0.00,2016-12-20,2016-12-26,2
20161213,IL,59.75,38.92,1.33,0.00,0.00,0.00,2016-12-13,2016-12-19,2
20161206,IL,59.75,38.92,1.33,0.00,0.00,0.00,2016-12-06,2016-12-12,2
20161129,IL,59.75,38.93,1.17,0.15,0.00,0.00,2016-11-29,2016-12-05,2
20161122,IL,59.68,37.56,1.66,1.10,0.00,0.00,2016-11-22,2016-11-28,2
20161115,IL,60.98,36.27,2.54,0.22,0.00,0.00,2016-11-15,2016-11-21,2
20161108,IL,90.74,8.76,0.49,0.00,0.00,0.00,2016-11-08,2016-11-14,2
20161101,IL,92.39,7.21,0.40,0.00,0.00,0.00,2016-11-01,2016-11-07,2
20161025,IL,93.34,6.66,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31,2
20161018,IL,93.34,6.66,0.00,0.00,0.00,0.00,2016-10-18,2016-10-24,2
20161011,IL,98.86,1.14,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17,2
20161004,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10,2
20160927,IL,99.99,0.01,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03,2
20160920,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-09-20,2016-09-26,2
20160913,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-09-13,2016-09-19,2
20160906,IL,99.45,0.55,0.00,0.00,0.00,0.00,2016-09-06,2016-09-12,2
20160830,IL,99.45,0.55,0.00,0.00,0.00,0.00,2016-08-30,2016-09-05,2
20160823,IL,98.71,1.29,0.00,0.00,0.00,0.00,2016-08-23,2016-08-29,2
20160816,IL,98.47,1.53,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22,2
20160809,IL,99.25,0.75,0.00,0.00,0.00,0.00,2016-08-09,2016-08-15,2
20160802,IL,97.00,3.00,0.00,0.00,0.00,0.00,2016-08-02,2016-08-08,2
20160726,IL,97.00,3.00,0.00,0.00,0.00,0.00,2016-07-26,2016-08-01,2
20160719,IL,84.60,14.08,1.32,0.00,0.00,0.00,2016-07-19,2016-07-25,2
20160712,IL,77.33,20.74,1.92,0.00,0.00,0.00,2016-07-12,2016-07-18,2
20160705,IL,78.23,18.99,2.78,0.00,0.00,0.00,2016-07-05,2016-07-11,2
20160628,IL,72.30,24.92,2.78,0.00,0.00,0.00,2016-06-28,2016-07-04,2
20160621,IL,67.69,29.93,2.38,0.00,0.00,0.00,2016-06-21,2016-06-27,2
20160614,IL,64.24,35.76,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20,2
20160607,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-07,2016-06-13,2
20160531,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,2
20160524,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,2
20160517,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23,2
20160510,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-10,2016-05-16,2
20160503,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-03,2016-05-09,2
20160426,IL,87.10,12.90,0.00,0.00,0.00,0.00,2016-04-26,2016-05-02,2
20160419,IL,92.49,7.51,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,2
20160412,IL,96.80,3.20,0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,2
20220405,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-04-05,2022-04-11,2
20220329,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-29,2022-04-04,2
20220322,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-22,2022-03-28,2
20220315,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-15,2022-03-21,2
20220308,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-08,2022-03-14,2
20220301,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-01,2022-03-07,2
20220222,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-02-22,2022-02-28,2
20220215,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-02-15,2022-02-21,2
20220208,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-02-08,2022-02-14,2
20220201,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-02-01,2022-02-07,2
20220125,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-01-25,2022-01-31,2
20220118,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-01-18,2022-01-24,2
20220111,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-01-11,2022-01-17,2
20220104,IN,100.00,0.00,0.00,0.00,0.00,0.00,2022-01-04,2022-01-10,2
20211228,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-12-28,2022-01-03,2
20211221,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-12-21,2021-12-27,2
20211214,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-12-14,2021-12-20,2
20211207,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-12-07,2021-12-13,2
20211130,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-30,2021-12-06,2
20211123,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-23,2021-11-29,2
20211116,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-16,2021-11-22,2
20211109,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-09,2021-11-15,2
20211102,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-02,2021-11-08,2
20211026,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-26,2021-11-01,2
20211019,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-19,2021-10-25,2
20211012,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-12,2021-10-18,2
20211005,IN,88.51,11.49,0.00,0.00,0.00,0.00,2021-10-05,2021-10-11,2
20210928,IN,76.00,24.00,0.00,0.00,0.00,0.00,2021-09-28,2021-10-04,2
20210921,IN,59.59,40.41,0.00,0.00,0.00,0.00,2021-09-21,2021-09-27,2
20210914,IN,47.42,52.58,0.00,0.00,0.00,0.00,2021-09-14,2021-09-20,2
20210907,IN,62.08,37.92,0.00,0.00,0.00,0.00,2021-09-07,2021-09-13,2
20210831,IN,55.36,43.36,1.29,0.00,0.00,0.00,2021-08-31,2021-09-06,2
20210824,IN,44.12,49.99,5.89,0.00,0.00,0.00,2021-08-24,2021-08-30,2
20210817,IN,70.16,29.84,0.00,0.00,0.00,0.00,2021-08-17,2021-08-23,2
20210810,IN,88.49,11.51,0.00,0.00,0.00,0.00,2021-08-10,2021-08-16,2
20210803,IN,99.99,0.01,0.00,0.00,0.00,0.00,2021-08-03,2021-08-09,2
20210727,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-27,2021-08-02,2
20210720,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-20,2021-07-26,2
20210713,IN,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-13,2021-07-19,2
20210706,IN,93.34,6.66,0.00,0.00,0.00,0.00,2021-07-06,2021-07-12,2
20210629,IN,90.63,9.37,0.00,0.00,0.00,0.00,2021-06-29,2021-07-05,2
20210622,IN,86.33,13.59,0.08,0.00,0.00,0.00,2021-06-22,2021-06-28,2
20210615,IN,76.21,23.70,0.08,0.00,0.00,0.00,2021-06-15,2021-06-21,2
20210608,IN,79.40,20.52,0.08,0.00,0.00,0.00,2021-06-08,2021-06-14,2
20210601,IN,71.67,28.23,0.10,0.00,0.00,0.00,2021-06-01,2021-06-07,2
20210525,IN,71.91,27.98,0.10,0.00,0.00,0.00,2021-05-25,2021-05-31,2
20210518,IN,78.58,21.42,0.01,0.00,0.00,0.00,2021-05-18,2021-05-24,2
20210511,IN,79.72,20.28,0.01,0.00,0.00,0.00,2021-05-11,2021-05-17,2
20210504,IN,41.75,49.49,8.76,0.00,0.00,0.00,2021-05-04,2021-05-10,2
20210427,IN,16.15,75.10,8.75,0.00,0.00,0.00,2021-04-27,2021-05-03,2
20210420,IN,70.60,27.13,2.27,0.00,0.00,0.00,2021-04-20,2021-04-26,2
20210413,IN,82.26,15.47,2.27,0.00,0.00,0.00,2021-04-13,2021-04-19,2
20210406,IN,74.95,22.77,2.27,0.00,0.00,0.00,2021-04-06,2021-04-12,2
20210330,IN,74.96,22.77,2.27,0.00,0.00,0.00,2021-03-30,2021-04-05,2
20210323,IN,70.96,14.89,14.14,0.00,0.00,0.00,2021-03-23,2021-03-29,2
20210316,IN,60.53,30.87,8.60,0.00,0.00,0.00,2021-03-16,2021-03-22,2
20210309,IN,69.33,22.07,8.60,0.00,0.00,0.00,2021-03-09,2021-03-15,2
20210302,IN,74.80,16.60,8.60,0.00,0.00,0.00,2021-03-02,2021-03-08,2
20210223,IN,61.74,29.65,8.60,0.00,0.00,0.00,2021-02-23,2021-03-01,2
20210216,IN,61.74,29.65,8.60,0.00,0.00,0.00,2021-02-16,2021-02-22,2
20210209,IN,61.74,29.65,8.60,0.00,0.00,0.00,2021-02-09,2021-02-15,2
20210202,IN,65.31,26.09,8.60,0.00,0.00,0.00,2021-02-02,2021-02-08,2
20210126,IN,65.24,20.58,14.18,0.00,0.00,0.00,2021-01-26,2021-02-01,2
20210119,IN,68.68,17.20,14.12,0.00,0.00,0.00,2021-01-19,2021-01-25,2
20210112,IN,68.68,17.20,14.12,0.00,0.00,0.00,2021-01-12,2021-01-18,2
20210105,IN,68.68,17.20,14.12,0.00,0.00,0.00,2021-01-05,2021-01-11,2
20201229,IN,66.10,19.78,14.12,0.00,0.00,0.00,2020-12-29,2021-01-04,2
20201222,IN,75.51,10.37,14.12,0.00,0.00,0.00,2020-12-22,2020-12-28,2
20201215,IN,75.51,10.37,14.12,0.00,0.00,0.00,2020-12-15,2020-12-21,2
20201208,IN,71.55,14.33,14.12,0.00,0.00,0.00,2020-12-08,2020-12-14,2
20201201,IN,72.03,13.85,14.12,0.00,0.00,0.00,2020-12-01,2020-12-07,2
20201124,IN,68.35,9.45,22.20,0.00,0.00,0.00,2020-11-24,2020-11-30,2
20201117,IN,50.06,27.74,22.20,0.00,0.00,0.00,2020-11-17,2020-11-23,2
20201110,IN,41.38,31.97,26.65,0.00,0.00,0.00,2020-11-10,2020-11-16,2
20201103,IN,47.44,30.46,22.10,0.00,0.00,0.00,2020-11-03,2020-11-09,2
20201027,IN,34.37,31.22,34.41,0.00,0.00,0.00,2020-10-27,2020-11-02,2
20201020,IN,9.20,47.37,43.44,0.00,0.00,0.00,2020-10-20,2020-10-26,2
20201013,IN,8.60,34.77,56.63,0.00,0.00,0.00,2020-10-13,2020-10-19,2
20201006,IN,10.63,58.00,31.37,0.00,0.00,0.00,2020-10-06,2020-10-12,2
20200929,IN,21.71,52.30,25.99,0.00,0.00,0.00,2020-09-29,2020-10-05,2
20200922,IN,24.89,59.15,15.97,0.00,0.00,0.00,2020-09-22,2020-09-28,2
20200915,IN,35.91,51.30,12.79,0.00,0.00,0.00,2020-09-15,2020-09-21,2
20200908,IN,50.87,35.13,14.00,0.00,0.00,0.00,2020-09-08,2020-09-14,2
20200901,IN,51.24,34.76,14.00,0.00,0.00,0.00,2020-09-01,2020-09-07,2
20200825,IN,63.52,27.47,9.01,0.00,0.00,0.00,2020-08-25,2020-08-31,2
20200818,IN,69.44,30.56,0.00,0.00,0.00,0.00,2020-08-18,2020-08-24,2
20200811,IN,70.73,29.27,0.00,0.00,0.00,0.00,2020-08-11,2020-08-17,2
20200804,IN,68.50,31.50,0.00,0.00,0.00,0.00,2020-08-04,2020-08-10,2
20200728,IN,32.88,55.84,11.28,0.00,0.00,0.00,2020-07-28,2020-08-03,2
20200721,IN,29.02,57.48,13.50,0.00,0.00,0.00,2020-07-21,2020-07-27,2
20200714,IN,29.08,60.90,10.02,0.00,0.00,0.00,2020-07-14,2020-07-20,2
20200707,IN,22.65,77.35,0.00,0.00,0.00,0.00,2020-07-07,2020-07-13,2
20200630,IN,25.19,74.81,0.00,0.00,0.00,0.00,2020-06-30,2020-07-06,2
20200623,IN,15.31,84.69,0.00,0.00,0.00,0.00,2020-06-23,2020-06-29,2
20200616,IN,29.46,70.54,0.00,0.00,0.00,0.00,2020-06-16,2020-06-22,2
20200609,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-06-09,2020-06-15,2
20200602,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-06-02,2020-06-08,2
20200526,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-26,2020-06-01,2
20200519,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-19,2020-05-25,2
20200512,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-12,2020-05-18,2
20200505,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-05,2020-05-11,2
20200428,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-28,2020-05-04,2
20200421,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-21,2020-04-27,2
20200414,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-14,2020-04-20,2
20200407,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-07,2020-04-13,2
20200331,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-31,2020-04-06,2
20200324,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-24,2020-03-30,2
20200317,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-17,2020-03-23,2
20200310,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-10,2020-03-16,2
20200303,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-03,2020-03-09,2
20200225,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-25,2020-03-02,2
20200218,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-18,2020-02-24,2
20200211,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-11,2020-02-17,2
20200204,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-04,2020-02-10,2
20200128,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-28,2020-02-03,2
20200121,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,2
20200114,IN,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,2
20200107,IN,96.36,3.64,0.00,0.00,0.00,0.00,2020-01-07,2020-01-13,2
20191231,IN,96.36,3.64,0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,2
20191224,IN,91.25,8.75,0.00,0.00,0.00,0.00,2019-12-24,2019-12-30,2
20191217,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-17,2019-12-23,2
20191210,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-10,2019-12-16,2
20191203,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-03,2019-12-09,2
20191126,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-26,2019-12-02,2
20191119,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-19,2019-11-25,2
20191112,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,2
20191105,IN,93.40,6.60,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,2
20191029,IN,57.20,36.32,6.48,0.00,0.00,0.00,2019-10-29,2019-11-04,2
20191022,IN,34.77,36.41,25.48,3.34,0.00,0.00,2019-10-22,2019-10-28,2
20191015,IN,34.77,32.64,27.61,4.98,0.00,0.00,2019-10-15,2019-10-21,2
20191008,IN,40.63,27.53,30.34,1.50,0.00,0.00,2019-10-08,2019-10-14,2
20191001,IN,36.88,35.93,22.55,4.65,0.00,0.00,2019-10-01,2019-10-07,2
20190924,IN,23.16,57.60,19.08,0.15,0.00,0.00,2019-09-24,2019-09-30,2
20190917,IN,54.57,31.29,14.15,0.00,0.00,0.00,2019-09-17,2019-09-23,2
20190910,IN,58.45,29.77,11.77,0.00,0.00,0.00,2019-09-10,2019-09-16,2
20190903,IN,59.91,35.32,4.77,0.00,0.00,0.00,2019-09-03,2019-09-09,2
20190827,IN,72.80,25.72,1.48,0.00,0.00,0.00,2019-08-27,2019-09-02,2
20190820,IN,45.71,49.92,4.36,0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,IN,48.81,49.99,1.20,0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,IN,66.24,33.76,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,IN,85.83,14.17,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,IN,88.80,11.20,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,IN,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,2
20181023,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,2
20181016,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-16,2018-10-22,2
20181009,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-09,2018-10-15,2
20181002,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-02,2018-10-08,2
20180925,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-09-25,2018-10-01,2
20180918,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,2
20180911,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-09-11,2018-09-17,2
20180904,IN,83.77,16.23,0.00,0.00,0.00,0.00,2018-09-04,2018-09-10,2
20180828,IN,83.81,16.19,0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,2
20180821,IN,81.34,18.66,0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,2
20180814,IN,74.97,25.03,0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,2
20180807,IN,83.67,16.33,0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,2
20180731,IN,81.40,18.60,0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,2
20180724,IN,81.40,18.60,0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,IN,91.40,8.60,0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,IN,99.18,0.82,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,IN,99.18,0.82,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,IN,95.97,4.03,0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,IN,91.40,8.60,0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,IN,91.40,8.60,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,IN,82.91,17.09,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,IN,95.25,4.75,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,IN,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,IN,81.16,18.84,0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,IN,92.42,7.58,0.00,0.00,0.00,0.00,2018-02-06,2018-02-12,2
20180130,IN,94.25,5.75,0.00,0.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,IN,94.25,5.75,0.00,0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,IN,94.25,5.75,0.00,0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,IN,94.24,5.76,0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,IN,94.24,5.76,0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,IN,94.24,5.76,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,IN,93.05,6.95,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,IN,95.29,4.71,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,IN,95.29,4.71,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,IN,95.98,4.02,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,IN,95.98,4.02,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,IN,93.13,5.20,1.67,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,IN,92.97,5.36,1.67,0.00,0.00,0.00,2017-11-07,2017-11-13,2
